"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 02, 2018","2,530.18","2,564.08","2,571.28","2,524.62","11.98M","-1.87%"
"Aug 01, 2018","2,578.42","2,564.92","2,580.76","2,551.04","12.71M","0.64%"
"Jul 31, 2018","2,562.04","2,547.91","2,562.49","2,534.08","10.55M","0.25%"
"Jul 30, 2018","2,555.71","2,558.46","2,572.12","2,540.59","8.95M","-0.27%"
"Jul 27, 2018","2,562.54","2,497.96","2,563.37","2,482.62","13.62M","3.14%"
"Jul 26, 2018","2,484.43","2,439.99","2,485.01","2,415.69","13.96M","2.97%"
"Jul 25, 2018","2,412.72","2,471.04","2,477.59","2,395.94","13.40M","-2.26%"
"Jul 24, 2018","2,468.39","2,447.18","2,476.57","2,437.64","10.62M","1.74%"
"Jul 23, 2018","2,426.14","2,551.74","2,551.74","2,425.73","16.12M","-5.50%"
"Jul 20, 2018","2,567.23","2,606.09","2,615.55","2,548.24","10.29M","-1.48%"
"Jul 19, 2018","2,605.78","2,626.87","2,640.43","2,605.78","8.92M","-0.38%"
"Jul 18, 2018","2,615.77","2,616.51","2,642.45","2,607.68","10.63M","0.60%"
"Jul 17, 2018","2,600.09","2,605.07","2,614.47","2,592.00","13.17M","0.16%"
"Jul 16, 2018","2,596.06","2,609.41","2,609.83","2,582.22","7.53M","-0.40%"
"Jul 13, 2018","2,606.37","2,576.06","2,609.96","2,574.27","11.68M","1.78%"
"Jul 12, 2018","2,560.71","2,530.75","2,565.28","2,509.16","13.06M","1.24%"
"Jul 11, 2018","2,529.32","2,542.47","2,559.65","2,523.87","13.36M","-0.94%"
"Jul 10, 2018","2,553.30","2,553.44","2,556.12","2,529.18","12.00M","0.69%"
"Jul 09, 2018","2,535.70","2,506.28","2,536.04","2,499.07","7.91M","1.27%"
"Jul 06, 2018","2,503.83","2,476.25","2,507.19","2,434.88","9.40M","1.33%"
"Jul 05, 2018","2,470.93","2,459.04","2,477.51","2,442.02","7.52M","0.57%"
"Jul 04, 2018","2,456.92","2,459.08","2,464.09","2,431.31","8.53M","0.48%"
"Jul 03, 2018","2,445.30","2,425.83","2,453.97","2,404.91","11.28M","2.14%"
"Jul 02, 2018","2,394.17","2,478.40","2,486.77","2,394.17","10.60M","-3.54%"
"Jun 29, 2018","2,481.92","2,476.58","2,492.11","2,449.47","9.99M","1.01%"
"Jun 28, 2018","2,457.19","2,499.69","2,505.86","2,455.27","11.17M","-2.76%"
"Jun 27, 2018","2,526.86","2,555.35","2,561.03","2,526.86","10.38M","-0.75%"
"Jun 26, 2018","2,545.83","2,511.78","2,548.78","2,507.47","13.88M","-0.20%"
"Jun 25, 2018","2,551.03","2,568.28","2,573.37","2,534.07","16.44M","-1.58%"
"Jun 22, 2018","2,591.94","2,549.28","2,591.94","2,517.43","11.45M","1.16%"
"Jun 21, 2018","2,562.14","2,592.44","2,600.65","2,562.14","10.32M","-1.11%"
"Jun 20, 2018","2,590.86","2,529.40","2,590.86","2,521.39","11.80M","3.42%"
"Jun 19, 2018","2,505.12","2,544.72","2,581.94","2,504.54","14.99M","-1.57%"
"Jun 18, 2018","2,544.98","2,641.88","2,644.34","2,519.81","17.87M","-4.07%"
"Jun 15, 2018","2,653.08","2,682.77","2,688.37","2,646.90","14.32M","-0.81%"
"Jun 14, 2018","2,674.75","2,713.17","2,716.72","2,664.04","21.86M","-1.68%"
"Jun 12, 2018","2,720.57","2,729.21","2,737.97","2,714.55","10.51M","-0.16%"
"Jun 11, 2018","2,724.96","2,730.14","2,748.36","2,718.71","9.69M","0.14%"
"Jun 08, 2018","2,721.28","2,761.45","2,765.89","2,714.74","12.56M","-1.88%"
"Jun 07, 2018","2,773.29","2,767.62","2,778.72","2,758.73","10.81M","0.95%"
"Jun 05, 2018","2,747.08","2,707.36","2,748.55","2,702.11","12.74M","2.19%"
"Jun 04, 2018","2,688.19","2,711.38","2,727.24","2,686.30","10.54M","-0.83%"
"Jun 01, 2018","2,710.60","2,699.70","2,718.52","2,680.74","11.63M","-0.79%"
"May 31, 2018","2,732.06","2,741.36","2,743.10","2,714.41","14.34M","-0.38%"
"May 30, 2018","2,742.44","2,733.39","2,742.44","2,691.83","16.51M","0.53%"
"May 29, 2018","2,727.93","2,732.44","2,752.09","2,727.21","16.71M","-0.13%"
"May 28, 2018","2,731.43","2,734.88","2,743.07","2,716.84","16.65M","-0.37%"
"May 25, 2018","2,741.53","2,718.29","2,767.15","2,712.72","15.94M","0.17%"
"May 24, 2018","2,736.75","2,758.85","2,768.51","2,735.41","17.91M","-0.44%"
"May 23, 2018","2,748.73","2,684.85","2,752.01","2,678.66","23.26M","3.80%"
"May 21, 2018","2,648.12","2,646.66","2,657.97","2,620.18","12.25M","0.07%"
"May 18, 2018","2,646.36","2,613.16","2,647.12","2,593.00","12.81M","1.74%"
"May 17, 2018","2,601.09","2,612.74","2,627.45","2,587.75","11.58M","0.17%"
"May 16, 2018","2,596.77","2,588.09","2,613.27","2,581.30","12.17M","-0.42%"
"May 15, 2018","2,607.76","2,604.09","2,614.74","2,584.91","9.80M","0.42%"
"May 14, 2018","2,596.90","2,637.21","2,641.62","2,596.31","9.66M","-1.77%"
"May 11, 2018","2,643.65","2,626.39","2,643.66","2,616.97","10.60M","1.09%"
"May 10, 2018","2,615.18","2,604.94","2,617.97","2,588.69","9.73M","1.07%"
"May 09, 2018","2,587.42","2,560.73","2,592.12","2,522.95","10.79M","1.88%"
"May 08, 2018","2,539.70","2,602.56","2,619.08","2,539.70","11.27M","-1.28%"
"May 04, 2018","2,572.67","2,605.23","2,610.20","2,572.67","10.98M","-1.01%"
"May 03, 2018","2,598.86","2,610.14","2,616.16","2,597.62","10.43M","-0.57%"
"May 02, 2018","2,613.84","2,647.34","2,656.90","2,611.95","24.32M","-0.85%"
"Apr 30, 2018","2,636.26","2,669.84","2,670.82","2,620.39","13.60M","-1.99%"
"Apr 27, 2018","2,689.75","2,715.92","2,718.77","2,675.21","10.79M","0.28%"
"Apr 26, 2018","2,682.12","2,640.05","2,686.77","2,632.33","13.58M","2.45%"
"Apr 25, 2018","2,617.97","2,618.28","2,641.40","2,602.72","11.01M","-0.61%"
"Apr 24, 2018","2,634.00","2,693.75","2,694.84","2,619.61","17.76M","-2.75%"
"Apr 23, 2018","2,708.55","2,731.67","2,750.09","2,699.83","11.16M","-1.30%"
"Apr 20, 2018","2,744.14","2,763.14","2,764.65","2,737.80","13.50M","-1.56%"
"Apr 19, 2018","2,787.62","2,758.94","2,797.66","2,755.81","13.61M","1.73%"
"Apr 18, 2018","2,740.14","2,757.00","2,763.72","2,730.29","11.18M","0.25%"
"Apr 17, 2018","2,733.43","2,736.86","2,745.63","2,723.10","10.90M","-0.12%"
"Apr 16, 2018","2,736.68","2,731.30","2,737.36","2,700.74","8.82M","0.37%"
"Apr 13, 2018","2,726.66","2,731.90","2,743.39","2,718.67","10.71M","0.80%"
"Apr 12, 2018","2,704.97","2,652.32","2,724.29","2,647.39","16.37M","2.06%"
"Apr 11, 2018","2,650.40","2,638.19","2,657.91","2,626.36","10.76M","1.53%"
"Apr 10, 2018","2,610.48","2,612.72","2,613.77","2,578.38","9.59M","-0.33%"
"Apr 09, 2018","2,619.02","2,595.86","2,622.26","2,591.11","10.55M","0.62%"
"Apr 06, 2018","2,602.96","2,594.36","2,608.71","2,579.18","12.75M","-1.31%"
"Apr 05, 2018","2,637.60","2,607.87","2,648.73","2,607.73","12.45M","2.37%"
"Apr 04, 2018","2,576.47","2,653.08","2,653.24","2,566.19","14.32M","-2.19%"
"Apr 03, 2018","2,634.16","2,602.49","2,634.16","2,583.64","13.19M","-0.07%"
"Apr 02, 2018","2,636.05","2,679.52","2,681.29","2,633.39","11.05M","-1.37%"
"Mar 30, 2018","2,672.72","2,674.41","2,692.07","2,665.97","9.28M","0.45%"
"Mar 29, 2018","2,660.84","2,643.51","2,660.84","2,618.98","9.83M","0.98%"
"Mar 28, 2018","2,635.01","2,632.89","2,656.70","2,621.39","10.97M","-1.35%"
"Mar 27, 2018","2,670.97","2,716.92","2,722.19","2,652.50","14.10M","-1.12%"
"Mar 26, 2018","2,701.23","2,632.38","2,701.23","2,603.85","13.77M","2.64%"
"Mar 23, 2018","2,631.71","2,724.44","2,752.22","2,631.71","19.57M","-5.69%"
"Mar 22, 2018","2,790.49","2,829.07","2,844.72","2,788.97","12.77M","-0.93%"
"Mar 21, 2018","2,816.70","2,846.10","2,858.91","2,815.66","11.37M","-1.04%"
"Mar 20, 2018","2,846.38","2,830.46","2,846.38","2,811.43","9.96M","-0.26%"
"Mar 19, 2018","2,853.87","2,870.92","2,885.64","2,853.87","10.91M","-0.27%"
"Mar 16, 2018","2,861.56","2,858.74","2,861.65","2,819.70","13.03M","-0.04%"
"Mar 15, 2018","2,862.59","2,868.81","2,870.48","2,839.02","13.05M","-0.54%"
"Mar 14, 2018","2,878.12","2,871.07","2,883.81","2,858.70","14.30M","-0.39%"
"Mar 13, 2018","2,889.49","2,850.46","2,890.03","2,832.52","18.52M","2.58%"
"Mar 12, 2018","2,816.91","2,811.66","2,817.28","2,795.62","9.91M","1.65%"
"Mar 09, 2018","2,771.30","2,750.85","2,809.44","2,749.66","13.70M","1.56%"
"Mar 08, 2018","2,728.80","2,735.17","2,740.14","2,702.16","12.58M","0.60%"
"Mar 07, 2018","2,712.56","2,752.65","2,762.62","2,711.75","14.03M","-1.18%"
"Mar 06, 2018","2,744.83","2,705.67","2,744.83","2,705.37","15.86M","3.01%"
"Mar 05, 2018","2,664.65","2,698.53","2,705.42","2,664.65","10.29M","-1.35%"
"Mar 02, 2018","2,701.22","2,681.18","2,705.82","2,667.14","11.01M","-0.53%"
"Feb 28, 2018","2,715.55","2,746.56","2,754.97","2,698.50","13.41M","-1.54%"
"Feb 27, 2018","2,758.05","2,781.55","2,785.11","2,757.23","13.95M","0.25%"
"Feb 26, 2018","2,751.11","2,777.01","2,777.27","2,735.90","13.78M","-0.19%"
"Feb 23, 2018","2,756.37","2,741.96","2,756.37","2,726.65","17.37M","0.70%"
"Feb 22, 2018","2,737.23","2,749.34","2,758.88","2,722.66","14.66M","-1.19%"
"Feb 21, 2018","2,770.06","2,738.94","2,786.03","2,727.75","37.95M","1.90%"
"Feb 20, 2018","2,718.48","2,763.41","2,775.33","2,712.83","13.01M","-2.16%"
"Feb 19, 2018","2,778.38","2,782.13","2,785.32","2,750.10","15.85M","0.94%"
"Feb 14, 2018","2,752.54","2,708.72","2,752.54","2,701.86","16.33M","2.32%"
"Feb 13, 2018","2,690.07","2,727.35","2,735.51","2,690.07","15.90M","0.01%"
"Feb 12, 2018","2,689.68","2,701.43","2,714.25","2,673.51","11.78M","0.82%"
"Feb 09, 2018","2,667.81","2,646.74","2,698.86","2,646.74","19.33M","-2.07%"
"Feb 08, 2018","2,724.13","2,660.45","2,749.65","2,660.45","25.77M","3.62%"
"Feb 07, 2018","2,628.85","2,683.20","2,714.17","2,628.50","24.14M","0.53%"
"Feb 06, 2018","2,615.10","2,518.37","2,624.24","2,492.03","26.56M","0.20%"
"Feb 05, 2018","2,609.87","2,635.22","2,650.46","2,609.87","19.74M","-3.11%"
"Feb 02, 2018","2,693.60","2,752.41","2,752.41","2,673.87","16.45M","-2.25%"
"Feb 01, 2018","2,755.47","2,737.03","2,761.62","2,734.66","16.09M","1.48%"
"Jan 31, 2018","2,715.19","2,706.16","2,741.87","2,694.21","21.77M","-0.40%"
"Jan 30, 2018","2,726.06","2,759.43","2,761.11","2,720.37","21.07M","-2.32%"
"Jan 29, 2018","2,790.88","2,815.46","2,824.04","2,775.60","17.62M","0.18%"
"Jan 26, 2018","2,785.77","2,793.24","2,798.59","2,766.86","23.55M","0.16%"
"Jan 25, 2018","2,781.27","2,727.91","2,783.74","2,712.34","23.02M","2.23%"
"Jan 24, 2018","2,720.65","2,706.96","2,736.38","2,699.39","17.13M","0.59%"
"Jan 23, 2018","2,704.77","2,703.30","2,705.53","2,679.25","26.80M","1.13%"
"Jan 22, 2018","2,674.57","2,761.60","2,761.60","2,665.22","50.15M","-3.20%"
"Jan 19, 2018","2,763.09","2,804.70","2,811.24","2,748.32","18.49M","-0.97%"
"Jan 18, 2018","2,790.28","2,795.37","2,820.25","2,776.00","24.79M","1.32%"
"Jan 17, 2018","2,753.91","2,753.70","2,792.22","2,732.54","35.19M","0.27%"
"Jan 16, 2018","2,746.43","2,649.89","2,749.42","2,645.73","25.33M","3.80%"
"Jan 15, 2018","2,645.92","2,656.67","2,659.55","2,628.72","16.23M","-0.86%"
"Jan 12, 2018","2,668.75","2,683.01","2,686.12","2,611.11","18.39M","-0.36%"
"Jan 11, 2018","2,678.44","2,628.20","2,680.87","2,625.06","13.56M","1.88%"
"Jan 10, 2018","2,629.11","2,677.17","2,679.95","2,609.58","18.67M","-1.83%"
"Jan 09, 2018","2,678.23","2,692.52","2,708.98","2,665.63","15.38M","-0.56%"
"Jan 08, 2018","2,693.35","2,763.48","2,763.48","2,668.45","18.94M","-2.42%"
"Jan 05, 2018","2,760.21","2,750.77","2,772.26","2,742.73","13.92M","1.35%"
"Jan 04, 2018","2,723.38","2,799.86","2,800.71","2,721.88","16.08M","-1.84%"
"Jan 03, 2018","2,774.32","2,797.77","2,805.11","2,756.75","14.14M","0.27%"
"Jan 02, 2018","2,766.75","2,794.99","2,794.99","2,759.63","11.03M","-0.61%"
"Dec 28, 2017","2,783.80","2,764.62","2,785.84","2,754.06","11.98M","0.65%"
"Dec 27, 2017","2,765.92","2,737.73","2,765.92","2,729.17","13.02M","1.88%"
"Dec 26, 2017","2,715.00","2,741.82","2,765.03","2,714.25","17.13M","-0.89%"
"Dec 22, 2017","2,739.49","2,669.22","2,743.38","2,662.92","12.66M","2.58%"
"Dec 21, 2017","2,670.58","2,764.46","2,764.46","2,668.45","13.67M","-3.33%"
"Dec 20, 2017","2,762.44","2,778.37","2,785.15","2,752.43","15.99M","-0.00%"
"Dec 19, 2017","2,762.56","2,733.99","2,768.96","2,729.40","19.49M","1.90%"
"Dec 18, 2017","2,710.98","2,739.89","2,742.99","2,708.96","11.12M","-0.82%"
"Dec 15, 2017","2,733.29","2,765.86","2,766.68","2,709.46","15.32M","-0.54%"
"Dec 14, 2017","2,748.24","2,751.86","2,763.37","2,738.44","17.14M","0.19%"
"Dec 13, 2017","2,743.12","2,715.79","2,748.38","2,714.73","12.23M","0.81%"
"Dec 12, 2017","2,721.06","2,753.60","2,754.13","2,708.24","13.02M","-1.10%"
"Dec 11, 2017","2,751.20","2,710.58","2,751.20","2,689.81","13.01M","1.77%"
"Dec 08, 2017","2,703.37","2,707.90","2,724.08","2,693.87","12.73M","0.56%"
"Dec 07, 2017","2,688.37","2,757.29","2,757.83","2,666.55","18.61M","-1.81%"
"Dec 06, 2017","2,738.03","2,800.68","2,804.90","2,737.92","14.52M","-2.02%"
"Dec 05, 2017","2,794.46","2,779.68","2,818.95","2,765.88","17.14M","-0.40%"
"Dec 04, 2017","2,805.70","2,821.11","2,822.62","2,750.23","16.61M","-0.10%"
"Dec 01, 2017","2,808.55","2,808.39","2,820.31","2,777.51","16.09M","0.70%"
"Nov 30, 2017","2,788.93","2,849.27","2,849.90","2,788.93","27.28M","-4.03%"
"Nov 29, 2017","2,905.91","2,890.06","2,912.38","2,876.67","16.86M","0.74%"
"Nov 28, 2017","2,884.60","2,923.95","2,927.87","2,867.76","19.01M","-1.39%"
"Nov 27, 2017","2,925.35","2,996.84","3,001.66","2,902.95","22.80M","-1.21%"
"Nov 24, 2017","2,961.20","2,941.21","2,970.65","2,932.12","18.97M","0.80%"
"Nov 23, 2017","2,937.69","2,952.40","2,952.49","2,921.98","17.35M","-0.37%"
"Nov 22, 2017","2,948.63","2,935.12","2,951.93","2,918.77","27.07M","1.29%"
"Nov 21, 2017","2,911.04","2,902.76","2,928.80","2,877.03","22.74M","0.90%"
"Nov 20, 2017","2,885.02","2,901.72","2,913.90","2,870.99","16.42M","-0.47%"
"Nov 17, 2017","2,898.57","2,898.95","2,913.53","2,892.01","21.21M","-0.04%"
"Nov 16, 2017","2,899.66","2,869.42","2,902.37","2,836.75","22.12M","1.14%"
"Nov 15, 2017","2,867.03","2,908.78","2,923.86","2,858.34","29.93M","-1.39%"
"Nov 14, 2017","2,907.45","2,856.32","2,918.30","2,853.68","27.81M","1.96%"
"Nov 13, 2017","2,851.44","2,846.63","2,856.50","2,832.46","21.83M","0.41%"
"Nov 10, 2017","2,839.93","2,803.68","2,839.93","2,794.71","19.98M","0.87%"
"Nov 09, 2017","2,815.35","2,835.60","2,835.95","2,796.11","13.98M","-0.48%"
"Nov 08, 2017","2,829.05","2,823.78","2,842.02","2,817.80","14.25M","-0.02%"
"Nov 07, 2017","2,829.62","2,813.84","2,845.74","2,811.10","12.71M","0.30%"
"Nov 06, 2017","2,821.10","2,814.47","2,828.47","2,807.93","11.73M","0.05%"
"Nov 03, 2017","2,819.83","2,810.19","2,819.83","2,779.94","12.00M","0.74%"
"Nov 02, 2017","2,799.05","2,827.37","2,830.44","2,793.29","12.92M","-1.17%"
"Nov 01, 2017","2,832.24","2,843.16","2,843.91","2,812.73","14.37M","0.36%"
"Oct 31, 2017","2,821.95","2,777.31","2,833.95","2,773.27","14.83M","1.92%"
"Oct 30, 2017","2,768.66","2,769.38","2,793.92","2,765.05","13.41M","0.73%"
"Oct 27, 2017","2,748.46","2,743.93","2,749.09","2,722.17","16.58M","0.36%"
"Oct 26, 2017","2,738.67","2,796.97","2,810.81","2,737.31","17.06M","-2.89%"
"Oct 25, 2017","2,820.25","2,789.80","2,820.25","2,780.03","13.82M","1.45%"
"Oct 24, 2017","2,779.92","2,790.52","2,803.86","2,774.64","12.35M","-0.57%"
"Oct 23, 2017","2,795.99","2,790.05","2,795.99","2,773.53","13.12M","0.78%"
"Oct 20, 2017","2,774.39","2,768.41","2,774.39","2,747.39","22.12M","0.66%"
"Oct 19, 2017","2,756.28","2,741.34","2,768.77","2,727.48","16.88M","0.57%"
"Oct 18, 2017","2,740.69","2,763.34","2,766.97","2,710.91","18.43M","-0.71%"
"Oct 17, 2017","2,760.37","2,765.73","2,796.74","2,756.60","18.99M","0.55%"
"Oct 16, 2017","2,745.19","2,785.04","2,796.27","2,715.70","22.79M","-1.40%"
"Oct 13, 2017","2,784.03","2,837.31","2,842.90","2,763.30","20.14M","-2.13%"
"Oct 12, 2017","2,844.63","2,855.82","2,857.65","2,836.40","13.69M","-0.26%"
"Oct 11, 2017","2,852.09","2,837.45","2,854.87","2,830.23","15.50M","0.88%"
"Oct 10, 2017","2,827.35","2,784.26","2,842.86","2,774.22","18.33M","2.85%"
"Sep 29, 2017","2,748.89","2,750.72","2,757.45","2,732.58","11.46M","0.31%"
"Sep 28, 2017","2,740.27","2,755.09","2,762.75","2,725.80","16.53M","0.39%"
"Sep 27, 2017","2,729.62","2,726.06","2,745.48","2,697.84","15.40M","0.86%"
"Sep 26, 2017","2,706.25","2,719.10","2,738.21","2,696.01","19.69M","-1.04%"
"Sep 25, 2017","2,734.68","2,707.68","2,753.37","2,706.04","18.53M","1.06%"
"Sep 22, 2017","2,705.95","2,725.45","2,761.74","2,693.65","16.91K","-0.84%"
"Sep 21, 2017","2,728.93","2,744.36","2,750.31","2,697.38","20.13K","-0.80%"
"Sep 20, 2017","2,750.87","2,775.17","2,782.93","2,738.14","21.43K","-0.51%"
"Sep 19, 2017","2,764.86","2,789.31","2,793.30","2,756.79","21.90K","-0.91%"
"Sep 18, 2017","2,790.33","2,777.18","2,793.50","2,776.08","17.37K","0.86%"
"Sep 15, 2017","2,766.49","2,737.23","2,766.49","2,730.24","17.04K","0.57%"
"Sep 14, 2017","2,750.75","2,744.97","2,750.75","2,727.06","12.90K","0.64%"
"Sep 13, 2017","2,733.29","2,721.92","2,759.68","2,709.91","18.19K","0.76%"
"Sep 12, 2017","2,712.64","2,694.59","2,722.37","2,684.09","16.47K","1.78%"
"Sep 11, 2017","2,665.25","2,653.66","2,667.76","2,652.17","13.45K","1.45%"
"Sep 08, 2017","2,627.08","2,629.48","2,645.01","2,614.49","13.74K","0.40%"
"Sep 07, 2017","2,616.60","2,595.03","2,638.00","2,593.76","19.77K","0.93%"
"Sep 06, 2017","2,592.48","2,561.83","2,601.08","2,561.83","13.65K","1.03%"
"Sep 05, 2017","2,566.06","2,563.95","2,568.44","2,522.04","14.15K","0.78%"
"Sep 04, 2017","2,546.29","2,524.60","2,568.74","2,523.03","11.57K","-2.21%"
"Sep 01, 2017","2,603.74","2,596.01","2,610.93","2,579.19","9.13K","0.61%"
"Aug 31, 2017","2,587.95","2,584.02","2,589.08","2,573.71","10.21K","0.74%"
"Aug 30, 2017","2,569.05","2,571.37","2,572.84","2,560.84","8.50K","0.76%"
"Aug 29, 2017","2,549.73","2,540.45","2,558.31","2,515.05","11.58K","-0.17%"
"Aug 28, 2017","2,554.16","2,573.93","2,580.96","2,541.91","7.84K","-0.98%"
"Aug 25, 2017","2,579.53","2,576.63","2,584.35","2,565.97","9.02K","0.29%"
"Aug 24, 2017","2,572.18","2,576.00","2,585.59","2,565.75","11.92K","0.03%"
"Aug 23, 2017","2,571.43","2,581.84","2,584.09","2,568.21","11.75K","0.42%"
"Aug 22, 2017","2,560.60","2,547.96","2,568.26","2,545.28","9.39K","0.98%"
"Aug 21, 2017","2,535.70","2,547.70","2,550.92","2,528.34","9.92K","-0.33%"
"Aug 18, 2017","2,544.05","2,487.11","2,547.02","2,481.56","11.73K","0.57%"
"Aug 17, 2017","2,529.54","2,509.81","2,532.51","2,493.24","13.34K","1.47%"
"Aug 16, 2017","2,492.79","2,520.77","2,527.47","2,488.88","14.23K","0.83%"
"Aug 14, 2017","2,472.25","2,446.85","2,473.88","2,432.43","12.50K","2.66%"
"Aug 11, 2017","2,408.30","2,406.37","2,440.02","2,389.75","16.06K","-2.57%"
"Aug 10, 2017","2,471.94","2,471.12","2,493.36","2,435.94","15.13K","-0.40%"
"Aug 09, 2017","2,481.99","2,513.84","2,523.94","2,481.99","12.11K","-2.53%"
"Aug 08, 2017","2,546.48","2,518.67","2,547.69","2,498.09","12.83K","2.20%"
"Aug 07, 2017","2,491.73","2,483.42","2,507.56","2,480.87","9.72K","0.36%"
"Aug 04, 2017","2,482.75","2,509.92","2,539.35","2,455.75","15.65K","-1.06%"
"Aug 03, 2017","2,509.23","2,613.00","2,613.69","2,506.30","16.73K","-4.20%"
"Aug 02, 2017","2,619.30","2,600.86","2,623.27","2,598.03","13.43K","2.30%"
"Aug 01, 2017","2,560.39","2,558.19","2,586.69","2,543.55","12.59K","-0.52%"
"Jul 31, 2017","2,573.84","2,518.39","2,574.01","2,511.69","15.27K","1.33%"
"Jul 28, 2017","2,540.11","2,640.94","2,640.94","2,529.23","22.92K","-4.41%"
"Jul 27, 2017","2,657.19","2,640.90","2,681.28","2,629.09","16.21K","1.02%"
"Jul 26, 2017","2,630.42","2,701.70","2,708.44","2,613.02","26.62K","-2.51%"
"Jul 25, 2017","2,698.23","2,786.81","2,793.56","2,695.46","25.65K","-3.20%"
"Jul 24, 2017","2,787.48","2,765.18","2,803.33","2,758.89","18.78K","1.04%"
"Jul 21, 2017","2,758.86","2,754.05","2,764.77","2,731.05","17.99K","-0.18%"
"Jul 20, 2017","2,763.89","2,765.90","2,768.78","2,740.73","14.88K","0.39%"
"Jul 19, 2017","2,753.18","2,724.40","2,753.54","2,716.70","17.82K","1.68%"
"Jul 18, 2017","2,707.58","2,685.09","2,714.29","2,674.02","16.62K","0.66%"
"Jul 17, 2017","2,689.94","2,684.34","2,690.36","2,664.97","13.25K","0.91%"
"Jul 14, 2017","2,665.77","2,684.61","2,694.63","2,655.80","14.29K","0.26%"
"Jul 13, 2017","2,658.91","2,611.23","2,675.03","2,608.76","17.77K","2.56%"
"Jul 12, 2017","2,592.44","2,593.26","2,605.43","2,587.26","11.41K","-0.04%"
"Jul 11, 2017","2,593.37","2,575.31","2,594.34","2,570.05","13.95K","1.04%"
"Jul 10, 2017","2,566.62","2,581.48","2,581.48","2,544.21","10.51K","-0.17%"
"Jul 07, 2017","2,570.96","2,562.49","2,593.40","2,553.68","14.43K","-0.26%"
"Jul 06, 2017","2,577.75","2,591.50","2,598.21","2,561.73","11.07K","0.34%"
"Jul 05, 2017","2,569.08","2,514.21","2,569.08","2,510.93","13.99K","2.46%"
"Jul 04, 2017","2,507.29","2,520.26","2,548.01","2,493.09","13.22K","-0.65%"
"Jul 03, 2017","2,523.72","2,589.91","2,589.91","2,511.81","14.26K","-2.71%"
"Jun 30, 2017","2,594.11","2,575.36","2,595.66","2,570.01","10.67K","-0.55%"
"Jun 29, 2017","2,608.47","2,622.83","2,632.87","2,588.53","12.85K","0.61%"
"Jun 28, 2017","2,592.78","2,614.37","2,653.78","2,588.53","20.93K","-1.75%"
"Jun 27, 2017","2,639.04","2,612.71","2,647.78","2,597.32","18.81K","1.45%"
"Jun 26, 2017","2,601.41","2,542.77","2,601.41","2,538.66","19.93K","2.77%"
"Jun 23, 2017","2,531.23","2,491.90","2,535.11","2,483.46","11.52K","1.53%"
"Jun 22, 2017","2,493.06","2,526.85","2,532.41","2,488.12","14.89K","-0.08%"
"Jun 21, 2017","2,495.10","2,486.83","2,509.51","2,457.57","14.13K","-0.23%"
"Jun 20, 2017","2,500.79","2,557.67","2,561.95","2,500.31","17.11K","-0.94%"
"Jun 19, 2017","2,524.43","2,479.45","2,527.01","2,478.16","18.07K","2.26%"
"Jun 16, 2017","2,468.75","2,461.94","2,486.22","2,455.98","14.01K","0.59%"
"Jun 15, 2017","2,454.31","2,457.73","2,459.60","2,408.51","16.30K","-0.01%"
"Jun 14, 2017","2,454.54","2,465.28","2,490.02","2,452.52","18.10K","0.46%"
"Jun 13, 2017","2,443.27","2,427.37","2,443.96","2,418.77","15.69K","1.05%"
"Jun 12, 2017","2,417.90","2,455.53","2,461.61","2,417.45","16.73K","-3.05%"
"Jun 09, 2017","2,494.00","2,461.31","2,494.22","2,453.67","21.33K","1.74%"
"Jun 08, 2017","2,451.23","2,415.38","2,458.01","2,411.26","27.13K","1.81%"
"Jun 07, 2017","2,407.73","2,381.23","2,410.74","2,375.85","15.45K","0.89%"
"Jun 05, 2017","2,386.43","2,406.69","2,407.92","2,377.66","11.08K","-0.62%"
"Jun 02, 2017","2,401.27","2,384.04","2,401.62","2,378.09","14.56K","1.51%"
"Jun 01, 2017","2,365.56","2,364.25","2,367.98","2,350.97","13.58K","-0.08%"
"May 31, 2017","2,367.35","2,372.92","2,383.89","2,363.16","14.51K","-0.28%"
"May 30, 2017","2,374.06","2,371.31","2,377.94","2,348.97","16.13K","0.69%"
"May 29, 2017","2,357.75","2,355.36","2,374.58","2,344.03","15.09K","1.01%"
"May 26, 2017","2,334.28","2,318.69","2,336.87","2,316.49","17.31K","1.21%"
"May 25, 2017","2,306.42","2,346.53","2,347.74","2,299.20","14.77K","-1.25%"
"May 24, 2017","2,335.55","2,338.46","2,346.81","2,330.44","10.87K","0.48%"
"May 23, 2017","2,324.33","2,345.51","2,346.18","2,323.96","13.54K","-0.55%"
"May 22, 2017","2,337.27","2,320.01","2,337.73","2,315.46","11.56K","1.42%"
"May 19, 2017","2,304.63","2,317.95","2,323.93","2,301.81","11.96K","-0.60%"
"May 18, 2017","2,318.47","2,271.64","2,318.78","2,269.01","14.70K","0.22%"
"May 17, 2017","2,313.49","2,318.21","2,319.59","2,302.32","12.49K","-0.06%"
"May 16, 2017","2,314.92","2,364.21","2,368.21","2,311.66","17.93K","-1.42%"
"May 15, 2017","2,348.15","2,330.64","2,351.61","2,322.80","14.18K","0.93%"
"May 12, 2017","2,326.62","2,354.17","2,355.61","2,321.17","14.16K","-1.17%"
"May 11, 2017","2,354.16","2,312.68","2,354.44","2,310.08","22.89K","2.31%"
